Date,Text,Username,Length_Text,Sentiment
Mon Dec 18 13:50:46 +0000 2023,Gagasan terbaik adalah rekam jejak - Anies baswedan @HasyimMahfud3  #AniesMuhaimin2024 | samsul mega banyumas Ndasmu Scoopy kinan | #MakinjelasMasbowoaja https://t.co/4qVNIOZ0uX https://t.co/l3wpSvFk2e,riannmln,232,Positive
Mon Dec 18 13:50:32 +0000 2023,"Ada pesan buat Bapak Anies Baswedan dari Mama-Mama di Papua @aniesbaswedan   Jangan lupa tinggalkan jejakmu dukung #AMIN ÒWakanda No More, Indonesia ForeverÓ  #AniesPresidenku #AniesPresidenGue #AniesPresiden2024 #AniesTerpelajar #AniesMuhaimin2024  #AminPalingSiapUntukIndonesia https://t.co/QS2pUKfyzE",olvaholvah,334,Positive
Mon Dec 18 13:50:05 +0000 2023,Gagasan terbaik adalah rekam jejak - Anies baswedan @Galih_Rm14  #AniesMuhaimin2024 | samsul mega banyumas Ndasmu Scoopy kinan | #MakinjelasMasbowoaja https://t.co/E04s9Gur7X https://t.co/DOE9uqOC7V,milaramadantii,229,Positive
Mon Dec 18 13:48:17 +0000 2023,Gagasan terbaik adalah rekam jejak - Anies baswedan @haiqalfikri__  #AniesMuhaimin2024 | samsul mega banyumas Ndasmu Scoopy kinan | #MakinjelasMasbowoaja https://t.co/GIYP5IOcT7 https://t.co/dui3IOFp2t,thariqmahendra,232,Positive
Mon Dec 18 13:48:11 +0000 2023,Gagasan terbaik adalah rekam jejak - Anies baswedan @HAM_5OH4M  #AniesMuhaimin2024 | samsul mega banyumas Ndasmu Scoopy kinan | #MakinjelasMasbowoaja https://t.co/tqZDL78mOh https://t.co/vFFunL50yg,calvinishamm,228,Positive
Mon Dec 18 13:48:03 +0000 2023,Gagasan terbaik adalah rekam jejak - Anies baswedan @handsaniseser  #AniesMuhaimin2024 | samsul mega banyumas Ndasmu Scoopy kinan | #MakinjelasMasbowoaja https://t.co/LmdlJ8oEUz https://t.co/Xyko9EDVvs,bellaoktavv,232,Positive
Mon Dec 18 13:48:01 +0000 2023,Gagasan terbaik adalah rekam jejak - Anies baswedan @hanisflzm  #AniesMuhaimin2024 | samsul mega banyumas Ndasmu Scoopy kinan | #MakinjelasMasbowoaja https://t.co/ldZWjrwv8C https://t.co/B1wStpPMke,RifkiSabaniii,228,Positive
Mon Dec 18 13:48:00 +0000 2023,Gagasan terbaik adalah rekam jejak - Anies baswedan @haibajiingan  #AniesMuhaimin2024 | samsul mega banyumas Ndasmu Scoopy kinan | #MakinjelasMasbowoaja https://t.co/ZY1eqD1NFQ https://t.co/k4S6tP3zQ5,TTiaraAmeliaa,231,Positive
Mon Dec 18 13:47:59 +0000 2023,Gagasan terbaik adalah rekam jejak - Anies baswedan @HardieOt8  #AniesMuhaimin2024 | samsul mega banyumas Ndasmu Scoopy kinan | #MakinjelasMasbowoaja https://t.co/sWKQiDib3A https://t.co/nquvWxk6JM,AdamMaliiikk,228,Positive
Mon Dec 18 13:47:14 +0000 2023,@dp_koesmirah Wujudkan perubahan bersama: @aniesbaswedan @cakimiNOW #AMINAjaDulu #AniesMuhaimin2024 https://t.co/tJuEX7rQ3O,amurka_bali,154,Positive
Mon Dec 18 13:46:32 +0000 2023,Karena macet bisa moto. Kayanya di tiap kantor pajak ada reklame 3 paslon #AMINAjaDulu #AniesMuhaimin2024 #AniesBaswedan https://t.co/sIj6XLLQoI,deenalovemuse,175,Positive
Mon Dec 18 13:45:28 +0000 2023,Gagasan terbaik adalah rekam jejak - Anies baswedan @friskaapatty  #AniesMuhaimin2024 | samsul mega banyumas Ndasmu Scoopy kinan | #MakinjelasMasbowoaja https://t.co/GPAVtTdzys https://t.co/J2f2z1UffF,amirrdanielll,231,Positive
Mon Dec 18 13:45:21 +0000 2023,Gagasan terbaik adalah rekam jejak - Anies baswedan @FSahadatun434  #AniesMuhaimin2024 | samsul mega banyumas Ndasmu Scoopy kinan | #MakinjelasMasbowoaja https://t.co/SkqXbQnAJP https://t.co/4zlYCsZbb5,patriciambella,232,Positive
Mon Dec 18 13:45:19 +0000 2023,Gagasan terbaik adalah rekam jejak - Anies baswedan @fuckpjok  #AniesMuhaimin2024 | samsul mega banyumas Ndasmu Scoopy kinan | #MakinjelasMasbowoaja https://t.co/isgSZ1UzND https://t.co/DpGDptXwyW,FarhanvHamzah,227,Positive
Mon Dec 18 13:45:18 +0000 2023,Gagasan terbaik adalah rekam jejak - Anies baswedan @fxxya404  #AniesMuhaimin2024 | samsul mega banyumas Ndasmu Scoopy kinan | #MakinjelasMasbowoaja https://t.co/xGBTt7LRqg https://t.co/t9RtpFgffu,yunaaasr,227,Positive
Mon Dec 18 13:45:15 +0000 2023,@xix0_3 Bismillaahirrohmaanirrohiim Hasbunallaah Wani'mal Wakiil Ni'mal Mawla Wani'mannashiir #AniesMuhaimin2024 #AniesMuhaimin2024,Ary_LFC,162,Neutral
Mon Dec 18 13:45:03 +0000 2023,Gagasan terbaik adalah rekam jejak - Anies baswedan @frrmnsh  #AniesMuhaimin2024 | samsul mega banyumas Ndasmu Scoopy kinan | #MakinjelasMasbowoaja https://t.co/zxJStIja0U https://t.co/SKIy2XSXmp,lisaafebriantii,226,Positive
Mon Dec 18 13:44:34 +0000 2023,Gagasan terbaik adalah rekam jejak - Anies baswedan @GalerindoBagus  #AniesMuhaimin2024 | samsul mega banyumas Ndasmu Scoopy kinan | #MakinjelasMasbowoaja https://t.co/yGGH1UBjG4 https://t.co/ZtlULoGeLY,RinaMariskav,233,Positive
Mon Dec 18 13:42:33 +0000 2023,Gagasan terbaik adalah rekam jejak - Anies baswedan @hanzsukangaji  #AniesMuhaimin2024 | samsul mega banyumas Ndasmu Scoopy kinan | #MakinjelasMasbowoaja https://t.co/cjDg9ZbdLU https://t.co/7y1ImWOUQY,FebianGunawnn,232,Positive
Mon Dec 18 13:42:25 +0000 2023,Gagasan terbaik adalah rekam jejak - Anies baswedan @hardandrito22  #AniesMuhaimin2024 | samsul mega banyumas Ndasmu Scoopy kinan | #MakinjelasMasbowoaja https://t.co/BoB565JCqK https://t.co/K0dDhSlpqH,faqihabdillahhh,232,Positive
Mon Dec 18 13:42:25 +0000 2023,Gagasan terbaik adalah rekam jejak - Anies baswedan @hanndybcd  #AniesMuhaimin2024 | samsul mega banyumas Ndasmu Scoopy kinan | #MakinjelasMasbowoaja https://t.co/e0uWeN9Pof https://t.co/AWVz0DQWWd,fenifebiolaaa,228,Positive
Mon Dec 18 13:42:18 +0000 2023,Gagasan terbaik adalah rekam jejak - Anies baswedan @hahgimanayaa  #AniesMuhaimin2024 | samsul mega banyumas Ndasmu Scoopy kinan | #MakinjelasMasbowoaja https://t.co/5Yk0kBuhfK https://t.co/xfwgjpnw37,AryawanFadlann,231,Positive
Mon Dec 18 13:39:46 +0000 2023,Gagasan terbaik adalah rekam jejak - Anies baswedan @friska_rostina  #AniesMuhaimin2024 | samsul mega banyumas Ndasmu Scoopy kinan | #MakinjelasMasbowoaja https://t.co/CWiWPUnbSE https://t.co/wMnnRgHFEq,bataraldo,233,Positive
Mon Dec 18 13:39:39 +0000 2023,Gagasan terbaik adalah rekam jejak - Anies baswedan @Freax66  #AniesMuhaimin2024 | samsul mega banyumas Ndasmu Scoopy kinan | #MakinjelasMasbowoaja https://t.co/YLAnLD07Sm https://t.co/1FiauPxte1,KeissyaaPutrii,226,Positive
Mon Dec 18 13:39:38 +0000 2023,Gagasan terbaik adalah rekam jejak - Anies baswedan @fuckmathh_  #AniesMuhaimin2024 | samsul mega banyumas Ndasmu Scoopy kinan | #MakinjelasMasbowoaja https://t.co/cWCXOZlG0j https://t.co/hR4UGslM2b,ReniaIcav,229,Positive
Mon Dec 18 13:39:34 +0000 2023,Gagasan terbaik adalah rekam jejak - Anies baswedan @Gabutte25  #AniesMuhaimin2024 | samsul mega banyumas Ndasmu Scoopy kinan | #MakinjelasMasbowoaja https://t.co/jfmJOnwJBC https://t.co/EsdlSFTSqB,esapermanaa,228,Positive
Mon Dec 18 13:35:25 +0000 2023,"Sesederhana itu, keindahan bukan hanya untuk mereka, tapi untuk semua,,,  Hal terbaik darin sang President  #AminPalingSiapUntukIndonesia  #AMIN2024  #AniesBaswedan  #AniesMuhaimin2024 #AniesPresiden2024",AnwarMarwan,234,Positive
Mon Dec 18 13:28:35 +0000 2023,Sumpah bikin NGAKAK BRUTAL...!!!   Bisa bisanya Host acara kerasukan qodamnya pak Bowok ??????  Untung Fikri gak bilang Ndasmu... Umpatan kasar yang gak patut dicontoh.   #AminAjaDulu  #AniesMuhaimin2024 https://t.co/n46jbjzmOy,BangPino__,258,Positive
Mon Dec 18 13:27:50 +0000 2023,@zainul_munas Alhamdulillahirobbilalamin 2024 tiba Saatnya Amin. #AniesMuhaimin2024  #AMINAjaDulu,shakurata_08,128,Positive
Mon Dec 18 13:26:32 +0000 2023,"@Ary_LFC @IMCMushroom Seefektif mungkin menjawab segala persoalan (tercermin dari debat ke- 1), memberikan solusi yg tdk keluar dr substansi, akurasi, &amp  ketepatan waktu jg menjadi pengamatan sy.  #AniesBaswedan #AniesMuhaimin2024",amurka_bali,264,Positive
Mon Dec 18 13:25:45 +0000 2023,@Radjahoki_pro @ok_samsul Bismillaahirrohmaanirrohiim Hasbunallaah Wani'mal Wakiil Ni'mal Mawla Wani'mannashiir #AniesMuhaimin2024 #AniesMuhaimin2024,Ary_LFC,180,Neutral
Mon Dec 18 13:25:31 +0000 2023,"@taosophie Udah jelas... PKIP, Mukidi itu prinsipnya siapapun antara genjer/wowo yg menang, mrk tetep menang juga... nah klo Anies Baswedan yg menang, laen cerita... mrk akan mati2an berusaha Anies Baswedan kalah. Waspadalah... Waspadalah... Bismillah #AniesMuhaimin2024 #AniesMuhaimin2024",Ary_LFC,320,Negative
Mon Dec 18 13:24:49 +0000 2023,Masya Allah #AniesMuhaimin2024,Ary_pakeY,61,Neutral
Mon Dec 18 13:24:27 +0000 2023,"#AniesMuhaimin2024 #AMINAjaDulu #Gaza_Genocide #IsraelTerorrist Tai akan tetap menjadi tai sampai Kapan pun, sekalipun Tai itu dalam tumpukan emas dan permata. Begitupun Sebaliknya.!  AMIN 2024 Innalillahi Ndasmu Jokowi Miftah Mega Fadil Banyumas Lily",MaliaAsdata,282,Positive
Mon Dec 18 13:19:46 +0000 2023,"@IMCMushroom Yg 'kalah' bersiap jadi oposisi... Yg 'kalah' siap diajak berkolaborasi membangun bangsa Yang menang harus siap dikritisi Yang menang harus berani membatasi kekuasaan, demi rakyat Legislatif, Yudikatif, Eksekutif dikembalikan pada fungsinya Insyaa Allah : #AniesMuhaimin2024",Ary_LFC,318,Negative
Mon Dec 18 13:14:38 +0000 2023,"@tempodotco Good idea??, mensejahtrrakan rakyatnya terlebih dulu drpd kepentingan pribadi dan kroninya. emang #Anieskeren #AniesPresiden2024  #AniesMuhaimin2024",nomerorae,191,Neutral
Mon Dec 18 13:12:41 +0000 2023,Perubahan itu membutuhkan kewenangan dan gunakan kewenangan kalian di 14 Februari nanti untuk AMIN   @aniesbaswedan @cakimiNOW  @DPP_PKB @hasbipkb   #aminkanindonesia #aniesmuhaimin2024 #no1 https://t.co/iJYcYCf0dC,DPWPKBJAKARTA,245,Positive
Mon Dec 18 13:08:15 +0000 2023,Ponpes Lirboyo Jatim Kediri Serukan Dukungan Anies - Muhaimin. #AMINIndonesiaLebihBaik #AniesMuhaimin2024 #Amin #perubahan @cakimiNOW @EmHasanuddin @Jazilul_Fawaid @YanuarPrihatin1 @DPP_PKB @SyaifulHooda @jamaludin190680 @dpwpkbjabar @Kosasih7Ujang https://t.co/7qzkumwvOl,PKBKuningan,303,Negative
Mon Dec 18 13:01:48 +0000 2023,@MissKoral Salfol bole donk...  #AniesMuhaimin2024,amurka_bali,81,Neutral
Mon Dec 18 12:57:47 +0000 2023,@Mdy_Asmara1701 Terus bergerak utk perubahan #Bali #AniesMuhaimin2024  #AMINAjaDulu,amurka_bali,114,Positive
Mon Dec 18 12:57:02 +0000 2023,AMIN berkomitmen menurunkan angka stunting dari 21.6% di tahun 2022 menjadi 11% di tahun 2029. Mari bersama kita wujudkan Indonesia Emas 2045 ????  @aniesbaswedan @cakimiNOW   #AMINkanIndonesia  #AniesMuhaimin2024 https://t.co/hsGknFnSPx,DanialHabri,268,Positive
Mon Dec 18 12:56:40 +0000 2023,Anak Muda Peduli Masa Depan Pilih Anies Muhaimin Di Pilpres 2024   #AniesMuhaimin2024 https://t.co/3O4EKNmlNt,Moh_swd,140,Neutral
Mon Dec 18 12:55:11 +0000 2023,"Nah caranya klo uda Gemes banget mo maki2, di screen shoot aja, di tag orangnya, uda maki2 sepuasnya deh. Jangan biarkan Buzzer dapet panggung. ???? #stopbuzzer #AMINAjaDulu #AniesMuhaimin2024  Samsul Miftah Mega Gita Lily lagi bahas Ijazah",Radjahoki_pro,271,Positive
Mon Dec 18 12:54:01 +0000 2023,Momen lucu saat pak Anies membaca harapan yang ditulis peserta di acara Temu pemuda Lubuklinggau..  Bukannya nulis harapan malah ngegombalin anaknya pak Anies ??  #AMINAjaDulu #AniesMuhaimin2024 https://t.co/v6qQrkeCg6,Mdy_Asmara1701,249,Positive
Mon Dec 18 12:53:28 +0000 2023,Alhamdulillah ????  Pondok Pesantren Lirboyo dukung Anies-Muhaimin #AniesMuhaimin2024  #AminPalingSiapUntukIndonesia https://t.co/vOQxmLLYtK,baharirwan2,171,Positive
Mon Dec 18 12:52:38 +0000 2023,"@Uki23 Emang keren, ide dan gagasannya ilmiah dan selalu berdasarkan fakta. Wajar karena orangnya berpendidikan dan melek ilmu pengetahuan. Keren pak Anies Baswedan #AniesMuhaimin2024 #AniesMuhaimin2024 #AMINAjaDulu #AMINAjaDulu",maldakristina,259,Positive
Mon Dec 18 12:50:38 +0000 2023,"Jika ingin bangsa ini jadi lebih baik, maka kita harus memilih pemimlin terbaik. #AniesMuhaimin2024 #AMINAjaDulu #AniesPresiden2024",maldakristina,162,Positive
Mon Dec 18 12:49:34 +0000 2023,@ajengcute16__ lanjut aja joged... Indonesia biar Anies yg urus... Bismillah #AniesMuhaimin2024 menang satu putaran..,DzulfiqorParisi,148,Positive
Mon Dec 18 12:47:39 +0000 2023,Ponpes Lirboyo serukan dukungan untuk AMIN Samina Wa'athona Kami dengar Kami patuh ??  #AniesMuhaimin2024  #AniesMuhaimin2024 https://t.co/ldbupVJe3L,yaniarsim,180,Positive
Mon Dec 18 12:46:46 +0000 2023,"@Hasbil_Lbs dari sekian perkumpulan pendukung pak prabowo, alhamdulillah baru sekarang yg jumlah pendukung nya membludak, cukup itu hanya disitu... tp tenang aja,,, #AniesMuhaimin2024  tetap di hati dan akan menang...",DzulfiqorParisi,248,Positive
Mon Dec 18 12:45:00 +0000 2023,"Timnas AMIN merespon video Prabowo yang mengatakan ' Etik ndasmu'. Anies Baswedan saat debat pertama capres Pemilu 2024 menyinggung soal etik dalam bernegara, bukan etik secara personal.  CARITAU selengkapnya di: https://t.co/Gu9nvsAsAu  #AniesMuhaimin2024 #prabowo https://t.co/xSMv7zZh78",caritaucom,320,Positive
Mon Dec 18 12:44:16 +0000 2023,"Bukan Saja Relawan AMIN Tak Minta Bayaran Tapi Relawan &amp  Simpatisan AMIN Yg Sangat Militan Juga Swadaya Membuat APK Demi Memperjuangkan Keadilan , Kemakmuran &amp  Kesetaraan Yg Dinahkodai Oleh Anies Baswedan &amp  Muhaimin Iskandar.  #AniesMuhaimin2024 https://t.co/qtnNekEe4s",msw_andi,312,Positive
Mon Dec 18 12:44:09 +0000 2023,Biarkan fakta yang bicara #AniesMuhaimin2024 #AMINAjaDulu https://t.co/KAIeH3FMET,maldakristina,112,Positive
Mon Dec 18 12:43:35 +0000 2023,"Berkah selalu Pak, doa para ulama membersamai orang-orang baik. #AniesMuhaimin2024 #AniesMuhaimin2024 #AminPalingSiapUntukIndonesia",maldakristina,162,Positive
Mon Dec 18 12:42:57 +0000 2023,"Orang berkelas dan beretika memang beda levelnya. Menunjukan ketauladanan dan terhormat, berwibawa, berkharisma. #AniesMuhaimin2024 #AniesMuhaimin2024",maldakristina,181,Positive
Mon Dec 18 12:41:12 +0000 2023,@tvOneNews wah bener banget .. pokonya #AniesMuhaimin2024 https://t.co/U9yCaSjdP7,Bukanfansidoi,112,Neutral
Mon Dec 18 12:39:23 +0000 2023,"#AniesMuhaimin2024 #AMINAjaDulu #Gaza_Genocide #IsraelTerorrist Tai akan tetap menjadi tai sampai Kapan pun, sekalipun Tai itu dalam tumpukan emas dan permata. Begitupun Sebaliknya.!  AMIN 2024 Innalillahi Ndasmu Jokowi Miftah Mega Fadil Banyumas Lily",MaliaAsdata,282,Positive
Mon Dec 18 12:38:33 +0000 2023,"#AniesMuhaimin2024 #AMINAjaDulu #Gaza_Genocide #IsraelTerorrist Tai akan tetap menjadi tai sampai Kapan pun, sekalipun Tai itu dalam tumpukan emas dan permata. Begitupun Sebaliknya.!  AMIN 2024 Innalillahi Ndasmu Jokowi Miftah Mega Fadil Banyumas Lily",MaliaAsdata,282,Positive
Mon Dec 18 12:38:01 +0000 2023,"Merangkul dan mendengarkan semua pihak. Berpegang pada prinsip menghadirkan rasa keadilan. Baik bagi petani maupun pengusaha, agar tercipta win-win solution. #AniesMuhaimin2024 #AniesPresiden2024 #AMINAjaDulu",maldakristina,239,Positive
Mon Dec 18 12:34:31 +0000 2023,"Kebahagian rakyat Aceh sambut gerakan perubahan untuk Bangsa.  Selalu meriah dimana-mana, segenap rakyat mendukung untuk perubahan. Terima kasih Pak Anies.  #AniesMuhaimin2024 #AniesPresiden2024 #AMINAjaDulu",maldakristina,238,Positive
Mon Dec 18 12:33:36 +0000 2023,Luar Biasa Rakyat Aceh...!!!  Sampai Malam pun setia menunggu dan bersama pak Anies Baswedan di Aceh Tamiang.   Dari Ujung Barat Indonesia mengirimkan pesan PERUBAHAN untuk Indonesia Raya.  AMIN bersama Rakyat Untuk Indonesia Berdaulat  #AMINAjaDulu #AniesMuhaimin2024 https://t.co/XUbSJycXRW,BangPino__,323,Positive
Mon Dec 18 12:30:00 +0000 2023,"Anies tak menyangka disapa masyarakat dengan ungkapan 'Wakanda No More, Indonesia Forever'.  CARITAU selengkapnya di: https://t.co/gigwUrucRt  #AniesMuhaimin2024 #aniesbaswedan https://t.co/vGgbOz0nC2",caritaucom,231,Neutral
Mon Dec 18 12:25:19 +0000 2023,"Desak Usut Tuntas Transaksi Janggal Dana Kampanye, Anies: Jangan Biarkan Demokrasi Dirusak #AniesMuhaimin2024 #RMOL https://t.co/MyIHaJMiUl",rmol_id,170,Neutral
Mon Dec 18 12:23:53 +0000 2023,"Ini jagoanku, manaaaa jagoanmu?? #AniesMuhaimin2024 #AniesPresiden2024 #AniesTheTrueLeader",muslich_n,121,Neutral
Mon Dec 18 12:14:02 +0000 2023,"Wakanda no more, Indonesia forever bersama #AniesMuhaimin2024  #AminPalingSiapUntukIndonesia  #AminsatukanIndonesia",AbdulHa280180,146,Positive
Mon Dec 18 12:05:14 +0000 2023,"Pasangan AMIN Dwitunggal No 1 ??  Semua aspirasi kaum buruh adalah amunisi bagi saya dan mas Anies untuk mewujudkan perubahan di lingkungan ketenagakerjaan.   Kalau pengusaha bisa untung, maka buruh pantang buntung ~ @cakimiNOW  #AMINAjaDulu  #AniesMuhaimin2024 https://t.co/oZGpSXzjaq",Mdy_Asmara1701,316,Positive
Mon Dec 18 12:01:50 +0000 2023,@tvOneNews Cawapres TERMUDA... ANAK PENGUASA.... KARENA MELANGGAR ATURAN YANG ADA... MELAHIRKAN MK MK... MASIH PANTASKAH UTK BANGGA...??? KWOK KWOK KWOKMKWOK...?????? #AniesMuhaimin2024,Nada10062503,216,Neutral
Mon Dec 18 12:01:44 +0000 2023,Sesudah b?r?s makan mie Ac?h Rasanya lezat cepat tersaji Pilihlah capr?s orang yang sal?h Cinta sholawat pandai mengaji  #AMINAjaDulu  #AniesMuhaimin2024,harmenn_syah,184,Positive
Mon Dec 18 11:56:30 +0000 2023,Yang TUA dimudain (Hasilnya tambah semakin Arogan) Yang MUDA dituakan (Hasil nya tambah Parah/Ancur)  Lebih baik pilih yang ORISINIL saja SAS**Salam Akal Sehat**  #AniesMuhaimin2024 #AminPalingSiapUntukIndonesia https://t.co/DsXjt6kMu8,BeYumoi,266,Positive
Mon Dec 18 11:55:07 +0000 2023,"#PrabowoGibran2024 #GanjarMahfudSatset #AniesMuhaimin2024 LAMBAT BANGETÉ! KPK Siap Tindak Lanjuti Transaksi Janggal Dana Kampanye, Bawaslu Diminta Segera Ungkap https://t.co/lLQqLkm5JI via @BERGELORA.COM",bergeloralah,234,Positive
Mon Dec 18 11:54:57 +0000 2023,"Persiapan acara #DesakAnies di semi pasar #AmanahKuliner, depan Universitas Mataram! Yok hadir!  @aniesbaswedan  #AniesMuhaimin2024 https://t.co/WufEw7niwD",Rizallallomboki,186,Positive
Mon Dec 18 11:48:30 +0000 2023,"Penceramah: Kritis bukan bermakna anti,   Nomer 1, jagalah kesehatan  Kesehatan berdemokrasi Kesehatan bernegara  #AniesMuhaimin2024  https://t.co/xlBArgTo3z",choymarkochoy,188,Neutral
Mon Dec 18 11:47:23 +0000 2023,Insya Allah #AniesMuhaimin2024  #AniesPresiden2024,RBugeh,81,Neutral
Mon Dec 18 11:44:59 +0000 2023,"Bercanda pun juga butuh kecerdasan dan narasi yg baik,  Bukan asal tabrak sana, tabrak sini,   Mending pilih yg terbaik, dan yg mengedepankan etika  #AniesMuhaimin2024  #AminPalingSiapUntukIndonesia",choymarkochoy,229,Positive
Mon Dec 18 11:42:31 +0000 2023,"Pasangan AMIN ini memang Mantap dan paling Asik dalam Bercanda, apalagi kalau beradu gagasan.. #AMINAjaDulu  #AniesMuhaimin2024 https://t.co/HdOzroaZnM",jamal_efendy,182,Positive
Mon Dec 18 11:42:18 +0000 2023,@AiraNtieReal Bapaknya Presiden RI Ke-9 Anaknya Gen-Z yg kemampuan literasinya gak kalah dg Abahnya. Insyaa Allah bikin kita sbg Rakyat Indonesia buangga buanget dgn keluarga Presiden Anies Baswedan dan semua hasil karyanya kelak! #AniesMuhaimin2024 #AniesMuhaimin2024,Ary_LFC,299,Negative
Mon Dec 18 11:40:54 +0000 2023,"*Ini di Palembang, BEGINI PILEG PILRES YG RIANG GEMBIR....????????? #AniesMuhaimin2024  #AniesMuhaimin2024 https://t.co/1ZYqwfzx97",Nada10062503,161,Neutral
Mon Dec 18 11:38:09 +0000 2023,"KEBULATAN TEKAD PONPES LIRBOYO Menjadi Acuan Bagi Ponpes Yg Lain , Bagi Warga NU &amp  Masyarakat Luas   #SemangatPerubahan  #AniesMuhaimin2024  https://t.co/VU9EC4Ax8w""",msw_andi,200,Positive
Mon Dec 18 11:37:51 +0000 2023,Emang boleh se lucu ini.. Ngk bahaya ta? #AniesMuhaimin2024  Lihat video Bimantara ??! #TikTok https://t.co/VytHBhHuRy,PahrizanAbadi,149,Neutral
Mon Dec 18 11:35:45 +0000 2023,"Kasihan ngeliatnya terlalu berat beban yang ada dipundak mas @gibran_tweet   Beliau itu anak Presiden kita, janganlah diberi beban yang memberatkan beliau, jadi Wakil Presiden itu berat.  Meneruskan Legacy Jokowi sangat berat, hanya #AniesMuhaimin2024 yang Inshaa Allah mampu. ?? https://t.co/jOTkuZGiIq",6ang_Razin,334,Neutral
Mon Dec 18 11:35:27 +0000 2023,"Apapun narasi mu, sudah kumantapkan pilihanku, 1 Yg Terbaik AMIN. ??  #AniesMuhaimin2024 #AMINAjaDulu #14Februari24AMIN #AniesPresiden2024 https://t.co/FoIXAvDTDH",Ardian436542,193,Positive
Mon Dec 18 11:34:55 +0000 2023,@Mayapada0812 Masya Allah...  Bismillaahirrohmaanirrohiim Hasbunallaah Wani'mal Wakiil Ni'mal Mawla Wani'mannashiir #AniesMuhaimin2024 #AniesMuhaimin2024,Ary_LFC,184,Neutral
Mon Dec 18 11:32:44 +0000 2023,@Maruahalsiahaa2 JATAH? emangnya NASI BUNGKUSÉ udah deh doain aja pak Anies Baswedan jadi presidenÉ. AmminÉ #AniesMuhaimin2024  #AniesPresiden2024,altauf2004,177,Neutral
Mon Dec 18 11:29:34 +0000 2023,Bismillah ? #AMINAjaDulu #AniesMuhaimin2024,rillamaria_,74,Positive
Mon Dec 18 11:18:00 +0000 2023,Komentarin Pilpres berdasarkan perspektif pribadi boleh kaliiii....  #PemiluDamai2024 #jangangolput #GanjarMahfud #AniesMuhaimin2024 #PrabowoArogan,sigitprasetya42,178,Neutral
Mon Dec 18 11:13:51 +0000 2023,@xix0_3 Jelas bobot bibit bebet nya  #aniesbaswedan #AniesMuhaimin2024,didik_bung,101,Neutral
Mon Dec 18 11:08:39 +0000 2023,"@Kimberley_2024 Justru kami bersyukur di reshuffle, sehingga bisa jadi godbener jakarta dan sekarg jadi Capres, yg Insya Allah  #AniesMuhaimin2024",RBugeh,177,Neutral
Mon Dec 18 11:08:22 +0000 2023,@CNNIndonesia @FakhruziYusal InsyaAllah @aniesbaswedan #AniesMuhaimin2024,zahidahmad85,104,Neutral
Mon Dec 18 11:07:56 +0000 2023,"otak bocah emang blm nyampe ilmu nya,jgn songong dek,,lu jdi ketua psi aja bangga bgt,itu jga karna lu anak presiden aja bsa dapet jalur khusus, . . #Kaesang #StrikeForGaza  Mega #miftah Ndasmu ijazah #samsul #JulidFiSabilillah #AniesMuhaimin2024 #AMINAjaDulu #scoopy #dinasti https://t.co/YiatRSAAu0",adraharjo63,331,Negative
Mon Dec 18 11:05:37 +0000 2023,Menilisik ((sebagian)) program pertanian / pangan / agromaritim para capres.  01 Contract Farming  02 Food Estate 03 Diversifikasi Pangan  Saya bahas dari paslon #01 #AMINAjaDulu  #AniesMuhaimin2024 @aniesbaswedan??,erdiprtm,246,Positive
Mon Dec 18 10:57:29 +0000 2023,"Akhlak (etik) merupakan tulang punggung dalam kehidupan,   #AniesMuhaimin2024  #AMINAjaDulu",choymarkochoy,122,Positive
Mon Dec 18 10:50:23 +0000 2023,@Kenikir27 hater anies mah ngomongnha ngawurÉ cuman mau cari nasi bungkus ajaÉ fitnah enggak jelas.. udah deh.. mending kalian enggak usah nyebar fitnah2 pilih saja NOMOR SATU ANIES MUHAIMIN PRESIDEN 2024 #AniesPresiden2024  #AniesMuhaimin2024,altauf2004,274,Negative
Mon Dec 18 10:48:57 +0000 2023,Gasss @BangPino__  Wakanda more Indonesia Forever  #AminsatukanIndonesia #AminPalingSiapUntukIndonesia #AMINAjaDulu #AniesMuhaimin2024,adinara_FN,165,Positive
